iso,year,country,capacity_pre5,dem,log_gdp0,growth10,cap_z
GRC,1990,Greece,1.1210000038146972,1.0,9.181745529174805,1.5929222106933594,0.9221475201671284
GRC,2000,Greece,1.508199977874756,1.0,9.34103775024414,1.7515945434570312,1.332111053541855
GTM,1970,Guatemala,-0.3927799940109253,1.0,7.131853103637695,2.941141128540039,-0.6806278885014619
GTM,1980,Guatemala,-0.6270600080490112,0.0,7.425967216491699,-1.5058088302612305,-0.9286812686373719
GTM,1990,Guatemala,-0.5041400015354156,1.0,7.275386333465576,1.7276430130004883,-0.7985347718172517
GTM,2000,Guatemala,-0.07554220184683799,1.0,7.448150634765625,0.8058643341064453,-0.3447396268575875
GUY,1980,Guyana,0.8749200105667114,0.0,6.688250541687012,-2.749319076538086,0.661600437823768
GUY,1990,Guyana,0.3190799981355667,0.0,6.413318634033203,4.661688804626465,0.07308248649772164
GUY,2000,Guyana,0.7237800002098084,1.0,6.87948751449585,2.111325263977051,0.501574877825673
HND,1970,Honduras,-0.3309199929237366,0.0,6.791040420532227,2.2623443603515625,-0.6151311263133149
HND,1980,Honduras,-0.35338000059127805,0.0,7.017274856567383,-0.5903005599975586,-0.6389115620567857
HND,1990,Honduras,-0.2540800005197525,1.0,6.958244800567627,0.8291292190551758,-0.5337736963008372
HND,2000,Honduras,-0.029908999102190137,1.0,7.0411577224731445,1.9763517379760742,-0.2964236395391087
HRV,2000,Croatia,1.0499799966812133,1.0,8.48913860321045,2.652578353881836,0.8469522334540533
HTI,2000,Haiti,-0.6151800036430359,0.0,6.049424648284912,-1.32080078125,-0.9161028365375147
HUN,1970,Hungary,0.26689999997615815,0.0,7.786308765411377,4.484200477600098,0.017834816430471707
HUN,1980,Hungary,0.5862800002098083,0.0,8.234728813171387,1.452016830444336,0.3559912269593086
HUN,1990,Hungary,1.279199981689453,1.0,8.37993049621582,0.41351318359375,1.089648104501565
HUN,2000,Hungary,1.9901999950408935,1.0,8.421281814575195,2.1529388427734375,1.8424479423905573
IDN,1970,Indonesia,-0.9558999896049499,0.0,5.451166152954102,5.150051116943359,-1.276853814570037
IDN,1980,Indonesia,-0.09508800059556961,0.0,5.9661712646484375,4.174976348876953,-0.36543452679169336
IDN,1990,Indonesia,-0.40040000081062316,0.0,6.383668899536133,2.670130729675293,-0.6886958769343822
IDN,2000,Indonesia,-0.0358597993850708,1.0,6.650681972503662,3.9145708084106445,-0.30272428849007854
IND,1970,India,-0.053665999323129654,1.0,5.354628086090088,0.6187582015991211,-0.32157731827218067
IND,1980,India,-0.050103998929262164,1.0,5.41650390625,3.1866884231567383,-0.31780590720507773
IND,1990,India,-0.009266199823468924,1.0,5.735172748565674,3.4395360946655273,-0.27456724620748846
IND,2000,India,0.37501999735832214,1.0,6.079126358032227,5.887207984924316,0.13231120879816033
IRL,1970,Ireland,1.1411999940872193,1.0,8.90040111541748,3.1935882568359375,0.9435350716677743
IRL,1980,Ireland,1.1847999811172485,1.0,9.219759941101074,3.265676498413086,0.9896983101372854
IRL,1990,Ireland,1.7460000276565553,1.0,9.546327590942383,6.051692962646484,1.583891412985037
IRL,2000,Ireland,2.0513999462127686,1.0,10.151496887207031,0.7389640808105469,1.9072458502047014
IRN,1970,"Iran, I.R. of",0.21073800027370454,0.0,7.271222114562988,0.3195762634277344,-0.04162895779962912
IRN,1980,"Iran, I.R. of",0.10996399894356727,0.0,7.303179740905762,-1.477189064025879,-0.14832748162547083
IRN,1990,"Iran, I.R. of",-0.1051740013062954,0.0,7.155460834503174,1.9060802459716797,-0.37611348538157124
IRQ,2000,Iraq,-0.4149600028991699,0.0,6.969303131103516,-3.67708683013916,-0.7041118642847277
ISR,1970,Israel,0.8329400181770324,1.0,9.173996925354004,2.881937026977539,0.6171524337842651
ISR,1980,Israel,1.7176000118255614,1.0,9.462190628051758,1.7285346984863281,1.553821754880756
ISR,1990,Israel,1.5664000034332275,1.0,9.63504409790039,2.6021480560302734,1.3937326695514405
ISR,2000,Israel,1.924999976158142,1.0,9.895258903503418,1.1599540710449219,1.7734148021323257
ITA,1970,Italy,0.8113199949264527,1.0,9.159270286560059,3.257293701171875,0.5942613652996462
ITA,1980,Italy,0.9660000085830689,1.0,9.484999656677246,2.3280811309814453,0.7580350460573865
ITA,1990,Italy,1.444599986076355,1.0,9.71780776977539,1.546163558959961,1.2647720062612584
ITA,2000,Italy,1.7075999975204468,1.0,9.872424125671387,-0.211639404296875,1.543233837853451
JAM,1970,Jamaica,-0.23658000230789183,1.0,8.118334770202637,-2.1009063720703125,-0.5152448699020188
JAM,1980,Jamaica,0.26610000133514405,1.0,7.9082441329956055,1.4988136291503906,0.016987785718857434
JAM,1990,Jamaica,0.1861799955368042,1.0,8.058125495910645,0.9639072418212891,-0.06763073225483944
JAM,2000,Jamaica,0.38588000535964967,1.0,8.154516220092773,0.5216217041015625,0.1438096787128599
JOR,1980,Jordan,-0.6223000049591064,0.0,7.566145420074463,-1.7727327346801758,-0.9236414240703645
JOR,1990,Jordan,-0.36728000044822695,0.0,7.388872146606445,0.8659744262695312,-0.6536287455201789
JOR,2000,Jordan,0.21875999867916107,0.0,7.475469589233398,3.6208486557006836,-0.033135344598825375
JPN,1970,Japan,1.5828000068664552,1.0,9.76852798461914,3.232583999633789,1.41109683227166
JPN,1980,Japan,1.7990000009536744,1.0,10.09178638458252,3.303537368774414,1.6400072646825965
JPN,1990,Japan,2.1107999801635744,1.0,10.422140121459961,0.908203125,1.9701380233257508
JPN,2000,Japan,1.9836000204086304,1.0,10.512960433959961,0.6626033782958984,1.8354599540080827
KAZ,2000,Kazakhstan,0.1426459973677993,0.0,7.113956928253174,7.027497291564941,-0.11372410236577293
KEN,1970,Kenya,-0.5387399971485138,0.0,5.673914909362793,4.015994071960449,-0.835168907681361
KEN,1980,Kenya,-0.40282000303268434,0.0,6.075514316558838,0.3300666809082031,-0.6912581515423266
KEN,1990,Kenya,-0.21797999739646912,0.0,6.108520984649658,-1.019883155822754,-0.49555136720283893
KEN,2000,Kenya,-0.05218999907374382,0.0,6.006532669067383,1.4342164993286133,-0.3200145436904698
KGZ,2000,Kyrgyz Republic,-0.4532800018787384,0.0,5.633452892303467,2.873973846435547,-0.7446847032130255
KHM,2000,Cambodia,-1.181599998474121,0.0,5.682110786437988,6.421542167663574,-1.5158227694190898
